user_id,day,phase,age_group,verification_nudge,interaction_limit,persuasive_notifications_reduced,ai_unavailable,ai_prompts_per_day,micro_checks_per_day,screen_time_hours,continuous_use_minutes,breaks_taken,verification_complexity,verification_rate,reliance_type,accept_without_check,error_rate,decision_latency_seconds,decision_latency_with_ai_sec,decision_latency_without_ai_sec,confidence_without_ai,eye_dryness_score,neck_pain_score,headaches_per_week,ai_for_social_messages,mood_checkins,emotional_support_requests,serious_topics_with_ai,pii_shared,harmful_exposure_count,ai_reliance_baseline,planning_skill,online_intensity
286,7,AS-IS,15-17,0,0,0,0,30,120,10.0,161.2,0,2,0.447,appropriate,0,0.217,206.4,194.6,231.8,3.41,8.31,7.0,6,1,1,1,0,0,0,0.377,0.599,0.868
286,8,AS-IS,15-17,0,0,0,0,37,122,10.0,147.8,0,3,0.432,appropriate,0,0.3,243.8,256.9,215.7,3.13,8.89,7.0,7,0,1,2,0,0,0,0.377,0.599,0.868
286,9,AS-IS,15-17,0,0,0,0,28,98,9.2,176.3,0,1,0.745,appropriate,0,0.094,189.1,156.0,260.3,3.78,7.55,6.6,1,1,2,1,0,0,1,0.377,0.599,0.868
286,10,AS-IS,15-17,0,0,0,0,40,115,9.73,189.9,0,1,0.784,appropriate,0,0.121,210.9,201.1,232.0,3.88,8.26,6.2,0,0,1,0,0,0,0,0.377,0.599,0.868
286,11,AS-IS,15-17,0,0,0,0,28,117,9.66,175.1,1,2,0.708,appropriate,0,0.226,185.8,161.4,238.2,3.66,8.54,7.02,2,1,0,2,0,0,0,0.377,0.599,0.868
286,12,AS-IS,15-17,0,0,0,0,36,132,10.0,185.6,0,2,0.701,appropriate,0,0.158,238.1,217.9,281.4,4.17,7.64,6.76,4,1,3,0,0,0,0,0.377,0.599,0.868
286,13,AS-IS,15-17,0,0,0,0,39,134,10.0,179.9,0,3,0.447,appropriate,0,0.286,241.0,234.5,255.0,2.42,8.41,7.57,2,1,3,1,1,0,0,0.377,0.599,0.868
286,14,AS-IS,15-17,0,0,0,0,25,102,9.17,166.9,0,2,0.559,appropriate,0,0.207,229.2,224.9,238.5,3.81,8.15,6.91,1,0,1,0,0,0,0,0.377,0.599,0.868
286,15,AS-IS,15-17,0,0,0,0,32,110,10.0,173.7,0,2,0.684,appropriate,0,0.226,201.6,183.6,240.1,3.28,8.03,8.03,1,1,3,1,0,0,0,0.377,0.599,0.868
287,1,AS-IS,13-14,0,0,0,0,33,107,9.9,166.3,0,2,0.445,appropriate,0,0.245,255.9,248.7,277.0,2.94,8.0,6.56,1,1,0,1,0,0,0,0.554,0.422,0.617
287,2,AS-IS,13-14,0,0,0,0,24,105,8.95,147.5,0,3,0.405,appropriate,0,0.3,251.5,258.6,230.8,2.69,7.37,6.16,3,0,1,0,0,0,0,0.554,0.422,0.617
287,3,AS-IS,13-14,0,0,0,0,36,122,9.03,185.3,0,1,0.708,appropriate,0,0.121,224.3,221.8,231.3,2.72,7.46,6.53,0,0,1,0,0,0,0,0.554,0.422,0.617
287,4,AS-IS,13-14,0,0,0,0,36,110,9.74,200.0,4,1,0.659,appropriate,0,0.105,217.5,198.5,272.9,3.27,9.1,6.5,4,0,3,0,0,0,0,0.554,0.422,0.617
287,5,AS-IS,13-14,0,0,0,0,34,95,7.72,85.3,0,2,0.634,appropriate,0,0.253,210.4,190.8,267.6,2.54,5.65,5.15,3,1,1,0,0,0,0,0.554,0.422,0.617
287,6,AS-IS,13-14,0,0,0,1,10,27,4.87,59.4,2,2,0.383,appropriate,0,0.226,297.5,229.1,297.5,2.57,3.71,3.33,2,0,3,0,1,0,0,0.554,0.422,0.617
287,7,AS-IS,13-14,0,0,0,0,37,104,9.57,190.4,0,2,0.606,appropriate,0,0.193,217.5,197.8,274.6,3.38,8.14,7.01,4,1,4,1,0,0,0,0.554,0.422,0.617
287,8,AS-IS,13-14,0,0,0,0,27,88,7.85,142.3,1,1,0.675,appropriate,0,0.088,230.2,223.4,250.1,3.2,6.16,5.13,1,0,1,2,1,0,0,0.554,0.422,0.617
287,9,AS-IS,13-14,0,0,0,0,37,137,10.0,212.1,1,1,0.675,appropriate,0,0.039,224.9,221.9,233.7,3.55,8.01,6.95,5,1,3,2,0,0,0,0.554,0.422,0.617
287,10,AS-IS,13-14,0,0,0,0,35,91,7.91,132.6,1,1,0.663,appropriate,0,0.158,182.8,168.1,225.6,3.36,6.99,5.12,3,1,2,3,1,0,2,0.554,0.422,0.617
287,11,AS-IS,13-14,0,0,0,1,7,4,3.42,55.3,0,2,0.467,appropriate,0,0.171,268.3,241.2,268.3,2.86,2.58,2.77,0,0,1,1,1,0,0,0.554,0.422,0.617
287,12,AS-IS,13-14,0,0,0,0,25,95,9.18,144.3,1,3,0.369,appropriate,0,0.268,265.0,256.0,291.0,4.37,7.09,5.77,1,1,2,1,0,0,1,0.554,0.422,0.617
287,13,AS-IS,13-14,0,0,0,0,40,121,10.0,175.2,2,2,0.532,appropriate,0,0.153,250.2,243.9,268.3,2.18,8.01,7.37,2,1,2,0,0,1,0,0.554,0.422,0.617
287,14,AS-IS,13-14,0,0,0,0,36,111,9.0,192.5,2,2,0.516,appropriate,0,0.239,209.8,181.1,293.3,2.4,7.5,6.75,3,0,3,2,0,0,0,0.554,0.422,0.617
287,15,AS-IS,13-14,0,0,0,0,41,124,8.98,166.6,1,2,0.606,appropriate,0,0.15,234.9,225.6,261.8,2.62,7.39,6.53,5,0,2,1,1,0,0,0.554,0.422,0.617
288,1,AS-IS,15-17,0,0,0,1,5,8,2.13,5.0,4,3,0.31,appropriate,0,0.3,275.1,218.8,275.1,3.4,0.28,0.77,0,0,0,2,0,0,0,0.281,0.313,0.123
288,2,AS-IS,15-17,0,0,0,0,13,56,5.16,103.3,1,1,0.541,appropriate,0,0.065,188.4,166.6,228.6,3.0,4.22,3.34,2,1,0,1,1,0,0,0.281,0.313,0.123
288,3,AS-IS,15-17,0,0,0,0,18,31,3.89,60.7,4,1,0.736,underreliance,0,0.107,219.0,202.6,249.4,3.97,2.11,1.93,1,0,1,1,1,1,0,0.281,0.313,0.123
288,4,AS-IS,15-17,0,0,0,0,23,68,6.42,144.4,3,1,0.727,underreliance,0,0.093,203.7,187.8,233.1,3.63,5.6,4.39,2,0,1,0,0,0,0,0.281,0.313,0.123
288,5,AS-IS,15-17,0,0,0,1,9,21,2.77,5.0,10,2,0.513,appropriate,0,0.207,262.0,240.2,262.0,3.13,0.89,0.18,1,0,1,2,0,0,0,0.281,0.313,0.123
288,6,AS-IS,15-17,0,0,0,0,14,40,3.95,87.3,3,1,0.718,underreliance,0,0.132,240.5,208.0,300.7,3.41,3.55,2.24,1,0,0,0,0,0,0,0.281,0.313,0.123
288,7,AS-IS,15-17,0,0,0,0,15,31,3.36,88.5,1,3,0.554,appropriate,0,0.3,239.2,221.1,272.5,3.89,3.01,2.02,0,0,0,2,0,0,0,0.281,0.313,0.123
288,8,AS-IS,15-17,0,0,0,0,20,74,6.41,143.3,0,2,0.511,appropriate,0,0.231,231.4,231.7,231.0,2.92,5.93,4.32,3,0,1,1,0,0,0,0.281,0.313,0.123
288,9,AS-IS,15-17,0,0,0,0,22,53,4.87,100.6,2,1,0.651,appropriate,0,0.122,207.0,187.7,242.7,3.6,3.84,2.63,3,1,2,1,1,0,0,0.281,0.313,0.123
288,10,AS-IS,15-17,0,0,0,0,19,32,4.29,79.9,3,1,0.653,appropriate,0,0.082,202.7,195.6,215.7,2.88,2.64,2.41,0,0,0,0,1,0,0,0.281,0.313,0.123
288,11,AS-IS,15-17,0,0,0,0,28,79,7.29,115.2,1,2,0.5,appropriate,0,0.204,274.2,244.1,329.8,3.15,5.21,5.11,2,0,2,0,0,0,0,0.281,0.313,0.123
288,12,AS-IS,15-17,0,0,0,0,12,36,3.65,66.8,4,2,0.55,appropriate,0,0.243,244.6,248.4,237.6,2.98,2.13,2.61,1,0,1,2,0,0,0,0.281,0.313,0.123
288,13,AS-IS,15-17,0,0,0,0,27,86,7.63,108.6,4,2,0.489,appropriate,0,0.189,245.9,229.7,275.6,3.46,5.73,4.92,3,0,1,1,0,0,1,0.281,0.313,0.123
288,14,AS-IS,15-17,0,0,0,0,21,59,5.18,109.1,2,1,0.751,underreliance,0,0.102,223.1,221.3,226.5,3.47,3.67,3.1,1,0,1,2,0,1,0,0.281,0.313,0.123
288,15,AS-IS,15-17,0,0,0,0,25,89,7.01,141.3,1,3,0.532,appropriate,0,0.3,282.4,269.4,306.3,3.35,6.33,4.32,0,0,4,0,0,0,0,0.281,0.313,0.123
289,1,AS-IS,15-17,0,0,0,0,36,104,7.86,173.7,0,2,0.57,appropriate,0,0.193,222.5,219.0,230.5,4.01,7.03,5.44,2,0,1,1,0,0,0,0.417,0.7,0.578
289,2,AS-IS,15-17,0,0,0,0,28,102,8.42,193.6,1,1,0.726,appropriate,0,0.073,217.0,211.7,229.0,3.55,7.46,6.11,1,1,1,2,0,0,0,0.417,0.7,0.578
289,3,AS-IS,15-17,0,0,0,0,36,114,8.93,208.2,0,1,0.787,appropriate,0,0.083,196.5,177.1,240.9,3.81,7.62,6.73,3,0,1,1,0,0,0,0.417,0.7,0.578
289,4,AS-IS,15-17,0,0,0,0,33,108,8.54,208.9,1,1,0.759,appropriate,0,0.102,157.0,146.3,181.4,4.81,7.38,6.2,0,0,0,2,0,0,0,0.417,0.7,0.578
289,5,AS-IS,15-17,0,0,0,0,39,128,10.0,210.5,0,1,0.728,appropriate,0,0.08,197.7,189.4,216.8,3.53,9.58,7.06,2,1,2,1,0,0,0,0.417,0.7,0.578
289,6,AS-IS,15-17,0,0,0,0,32,91,8.59,132.3,3,1,0.835,appropriate,0,0.112,180.0,160.8,223.9,4.13,5.99,5.02,3,0,1,1,0,0,0,0.417,0.7,0.578
289,7,AS-IS,15-17,0,0,0,1,0,45,4.78,86.1,3,3,0.508,appropriate,0,0.292,244.0,217.8,244.0,3.07,2.69,2.86,0,0,0,0,0,0,0,0.417,0.7,0.578
289,8,AS-IS,15-17,0,0,0,0,34,101,8.02,110.6,0,1,0.836,appropriate,0,0.09,201.9,193.3,221.5,3.64,6.34,5.61,0,0,2,1,0,0,0,0.417,0.7,0.578
289,9,AS-IS,15-17,0,0,0,0,21,70,6.0,113.5,0,2,0.74,appropriate,0,0.156,207.0,180.7,267.4,3.38,5.46,3.82,2,1,1,1,0,0,0,0.417,0.7,0.578
289,10,AS-IS,15-17,0,0,0,0,34,111,8.95,159.2,0,2,0.56,appropriate,0,0.23,195.8,184.3,222.3,3.42,7.35,5.94,3,0,3,1,0,0,0,0.417,0.7,0.578
289,11,AS-IS,15-17,0,0,0,1,18,40,5.81,122.2,4,2,0.523,appropriate,0,0.193,237.3,217.4,237.3,3.51,4.82,4.14,1,0,3,1,0,0,0,0.417,0.7,0.578
289,12,AS-IS,15-17,0,0,0,0,33,110,9.09,186.6,0,1,0.73,appropriate,0,0.113,177.4,156.7,224.7,3.05,7.97,6.74,3,0,1,1,0,1,0,0.417,0.7,0.578
289,13,AS-IS,15-17,0,0,0,0,37,121,9.72,203.7,0,3,0.345,appropriate,0,0.261,229.8,213.3,267.6,3.24,8.31,7.63,3,0,0,0,1,0,0,0.417,0.7,0.578
289,14,AS-IS,15-17,0,0,0,0,28,91,8.3,116.8,3,1,0.791,appropriate,0,0.075,191.9,178.4,222.8,3.46,6.0,5.55,2,0,1,2,1,1,0,0.417,0.7,0.578
289,15,AS-IS,15-17,0,0,0,0,33,103,8.07,192.3,0,2,0.665,appropriate,0,0.198,197.2,189.3,215.3,3.1,7.79,5.86,1,1,1,0,0,0,0,0.417,0.7,0.578
290,1,AS-IS,13-14,0,0,0,0,29,89,7.76,141.3,1,1,0.682,appropriate,0,0.082,263.2,262.7,265.0,3.74,6.49,5.57,0,0,3,1,1,0,0,0.645,0.613,0.584
290,2,AS-IS,13-14,0,0,0,0,35,108,9.38,165.8,2,1,0.672,appropriate,0,0.128,248.9,252.5,236.4,3.69,7.93,6.21,3,0,3,0,1,1,1,0.645,0.613,0.584
290,3,AS-IS,13-14,0,0,0,0,40,98,8.63,177.1,0,2,0.583,appropriate,0,0.183,236.3,216.2,306.0,3.09,7.54,5.96,2,1,3,3,1,1,0,0.645,0.613,0.584
290,4,AS-IS,13-14,0,0,0,0,47,140,10.0,223.7,0,3,0.284,appropriate,0,0.297,249.7,234.1,304.0,2.82,9.23,7.68,2,0,3,1,1,0,0,0.645,0.613,0.584
290,5,AS-IS,13-14,0,0,0,0,34,114,9.39,176.4,0,2,0.468,appropriate,0,0.231,262.4,249.0,308.8,2.3,7.87,7.08,1,1,2,1,0,0,0,0.645,0.613,0.584
290,6,AS-IS,13-14,0,0,0,0,45,140,10.0,146.3,0,2,0.352,appropriate,0,0.223,254.9,240.0,306.4,3.64,7.99,7.07,3,0,2,0,0,0,0,0.645,0.613,0.584
290,7,AS-IS,13-14,0,0,0,0,37,94,9.0,176.8,0,3,0.309,appropriate,0,0.291,264.4,264.5,264.2,2.33,7.35,6.72,1,1,0,1,0,0,1,0.645,0.613,0.584
290,8,AS-IS,13-14,0,0,0,0,34,103,8.6,165.2,0,1,0.727,appropriate,0,0.133,183.4,162.9,254.5,2.79,7.22,6.02,3,0,1,0,1,0,0,0.645,0.613,0.584
290,9,AS-IS,13-14,0,0,0,0,35,100,8.56,200.7,0,1,0.697,appropriate,0,0.063,221.7,210.9,259.2,3.63,7.07,6.66,1,0,1,0,0,1,0,0.645,0.613,0.584
290,10,AS-IS,13-14,0,0,0,0,39,102,9.29,175.5,0,1,0.678,appropriate,0,0.053,229.6,223.7,250.1,2.81,7.96,6.9,3,0,3,1,0,1,0,0.645,0.613,0.584
290,11,AS-IS,13-14,0,0,0,0,31,92,8.73,133.0,0,2,0.501,appropriate,0,0.235,264.7,274.6,230.5,3.06,6.55,5.8,1,0,4,1,0,1,0,0.645,0.613,0.584
290,12,AS-IS,13-14,0,0,0,0,37,120,8.92,175.8,0,2,0.589,appropriate,0,0.216,251.9,246.4,271.2,3.45,7.43,7.01,2,0,0,3,0,0,0,0.645,0.613,0.584
290,13,AS-IS,13-14,0,0,0,0,37,133,9.68,175.0,0,2,0.572,appropriate,0,0.162,233.1,219.6,279.9,2.98,8.38,6.48,2,1,1,0,1,0,0,0.645,0.613,0.584
290,14,AS-IS,13-14,0,0,0,0,38,119,9.3,178.5,3,1,0.713,appropriate,0,0.144,235.0,227.5,260.8,3.43,7.9,6.31,1,0,2,1,0,0,0,0.645,0.613,0.584
290,15,AS-IS,13-14,0,0,0,0,44,115,9.18,197.6,1,2,0.63,appropriate,0,0.195,220.3,205.3,272.1,3.34,7.8,6.43,2,1,1,0,1,1,1,0.645,0.613,0.584
291,1,AS-IS,15-17,0,0,0,0,55,140,10.0,198.8,1,2,0.635,appropriate,0,0.215,236.6,222.6,317.2,3.45,8.06,7.49,2,0,1,2,0,0,0,0.864,0.979,0.99
291,2,AS-IS,15-17,0,0,0,0,48,140,10.0,196.5,0,2,0.731,appropriate,0,0.215,180.0,175.3,207.5,2.42,8.38,7.29,0,0,2,2,1,0,0,0.864,0.979,0.99
291,3,AS-IS,15-17,0,0,0,0,46,140,10.0,183.9,0,3,0.444,overreliance,0,0.299,233.1,227.9,263.3,3.48,8.31,6.32,0,0,1,1,0,0,1,0.864,0.979,0.99
291,4,AS-IS,15-17,0,0,0,0,48,140,10.0,167.0,0,1,0.786,appropriate,0,0.091,210.7,204.1,248.5,2.79,7.7,7.62,1,0,2,4,0,0,0,0.864,0.979,0.99
291,5,AS-IS,15-17,0,0,0,0,53,140,10.0,159.6,0,3,0.353,overreliance,0,0.3,258.1,257.0,264.6,3.74,8.09,6.94,3,1,4,0,1,0,0,0.864,0.979,0.99
291,6,AS-IS,15-17,0,0,0,0,55,140,10.0,189.4,0,2,0.667,appropriate,0,0.224,205.7,202.2,225.7,3.2,8.8,7.04,2,0,2,3,1,1,1,0.864,0.979,0.99
291,7,AS-IS,15-17,0,0,0,0,38,107,9.26,171.0,0,1,0.771,appropriate,0,0.092,188.8,178.6,247.8,3.28,8.08,6.48,1,1,3,2,0,0,0,0.864,0.979,0.99
291,8,AS-IS,15-17,0,0,0,0,55,140,10.0,180.3,2,1,0.717,appropriate,0,0.113,173.0,166.1,212.8,2.76,8.24,6.26,3,0,1,2,0,0,0,0.864,0.979,0.99
291,9,AS-IS,15-17,0,0,0,0,51,140,10.0,152.5,0,2,0.552,appropriate,0,0.225,222.6,211.9,284.4,4.06,7.55,6.67,2,0,3,2,0,0,0,0.864,0.979,0.99
291,10,AS-IS,15-17,0,0,0,0,51,140,10.0,197.0,0,1,0.619,appropriate,0,0.102,209.7,202.3,252.0,3.18,8.49,7.31,2,0,1,0,0,0,0,0.864,0.979,0.99
291,11,AS-IS,15-17,0,0,0,0,55,140,10.0,170.1,0,1,0.556,appropriate,0,0.149,202.9,201.2,213.3,3.4,8.35,7.04,2,0,1,0,0,1,0,0.864,0.979,0.99
291,12,AS-IS,15-17,0,0,0,0,49,140,10.0,185.9,0,2,0.536,appropriate,0,0.179,225.7,226.1,223.1,4.1,8.35,6.35,2,0,4,2,1,1,0,0.864,0.979,0.99
291,13,AS-IS,15-17,0,0,0,0,45,140,10.0,196.9,0,2,0.573,appropriate,0,0.23,257.6,259.2,248.3,3.38,8.26,7.61,2,0,2,5,0,0,0,0.864,0.979,0.99
291,14,AS-IS,15-17,0,0,0,0,52,140,10.0,202.3,0,1,0.815,appropriate,0,0.064,197.6,187.3,257.0,3.52,8.85,7.21,1,0,5,1,0,0,0,0.864,0.979,0.99
291,15,AS-IS,15-17,0,0,0,0,52,140,10.0,231.8,0,1,0.706,appropriate,0,0.133,211.0,202.3,261.1,3.14,8.76,7.42,2,0,2,0,1,0,1,0.864,0.979,0.99
292,1,AS-IS,13-14,0,0,0,0,42,125,9.02,170.6,1,2,0.467,appropriate,0,0.222,223.8,211.4,327.6,2.35,7.54,6.63,5,0,2,0,1,0,0,0.98,0.626,0.299
292,2,AS-IS,13-14,0,0,0,0,41,108,7.97,124.4,1,2,0.482,appropriate,0,0.191,246.9,241.6,290.4,2.57,5.87,5.13,3,0,6,3,1,1,1,0.98,0.626,0.299
292,3,AS-IS,13-14,0,0,0,0,37,106,7.88,164.2,0,1,0.654,appropriate,0,0.122,212.5,201.4,305.4,3.04,6.95,5.48,1,1,2,3,1,0,1,0.98,0.626,0.299
292,4,AS-IS,13-14,0,0,0,0,44,116,9.11,158.1,2,1,0.495,appropriate,0,0.086,233.9,234.1,232.7,2.78,7.06,6.8,1,1,1,2,1,0,1,0.98,0.626,0.299
292,5,AS-IS,13-14,0,0,0,0,39,94,7.42,136.6,2,2,0.559,appropriate,0,0.221,259.5,253.3,311.0,3.23,5.9,5.02,4,1,5,4,1,1,0,0.98,0.626,0.299
292,6,AS-IS,13-14,0,0,0,0,50,126,9.74,174.5,2,2,0.558,appropriate,0,0.181,258.8,251.9,316.5,2.78,7.59,6.67,3,0,1,2,0,0,0,0.98,0.626,0.299
292,7,AS-IS,13-14,0,0,0,0,42,117,8.63,149.0,1,1,0.571,appropriate,0,0.104,222.8,206.4,359.3,2.71,6.39,5.33,1,1,5,1,1,0,1,0.98,0.626,0.299
292,8,AS-IS,13-14,0,0,0,0,37,89,6.1,118.9,2,2,0.384,overreliance,1,0.156,231.4,223.9,293.4,2.62,4.66,4.07,0,1,0,1,0,1,0,0.98,0.626,0.299
292,9,AS-IS,13-14,0,0,0,0,39,112,7.83,135.6,0,1,0.596,appropriate,0,0.072,226.7,219.1,289.9,2.88,6.38,5.03,0,1,1,0,0,0,0,0.98,0.626,0.299
292,10,AS-IS,13-14,0,0,0,0,40,105,8.6,156.7,1,1,0.403,overreliance,0,0.1,203.9,191.9,303.5,2.52,6.9,6.08,3,0,2,0,0,0,0,0.98,0.626,0.299
292,11,AS-IS,13-14,0,0,0,0,53,140,9.92,209.1,0,3,0.356,overreliance,1,0.293,279.8,271.8,346.0,2.76,8.92,7.08,1,1,4,2,0,0,0,0.98,0.626,0.299
292,12,AS-IS,13-14,0,0,0,0,34,98,7.06,171.9,3,2,0.503,appropriate,0,0.191,228.3,220.3,294.8,2.22,6.06,5.1,0,1,3,2,1,1,0,0.98,0.626,0.299
292,13,AS-IS,13-14,0,0,0,0,45,99,7.01,78.1,3,2,0.519,appropriate,0,0.187,235.4,228.4,293.3,2.97,5.12,4.4,3,0,2,1,0,0,0,0.98,0.626,0.299
292,14,AS-IS,13-14,0,0,0,0,48,140,9.12,179.1,1,3,0.409,overreliance,0,0.3,269.0,265.6,297.6,2.4,7.51,6.71,4,1,3,1,0,0,1,0.98,0.626,0.299
292,15,AS-IS,13-14,0,0,0,0,42,106,7.68,136.4,0,2,0.53,appropriate,0,0.201,254.0,248.3,301.9,2.37,6.65,4.87,0,1,4,0,1,0,0,0.98,0.626,0.299
293,1,AS-IS,15-17,0,0,0,0,44,125,9.37,203.7,0,3,0.322,appropriate,0,0.3,259.8,252.8,277.7,3.18,8.18,6.96,2,0,2,0,1,1,1,0.483,0.62,0.534
293,2,AS-IS,15-17,0,0,0,0,33,118,9.64,188.3,0,1,0.629,appropriate,0,0.117,203.5,210.1,186.8,3.09,8.1,6.58,0,0,3,1,0,0,0,0.483,0.62,0.534
293,3,AS-IS,15-17,0,0,0,0,28,100,9.24,166.6,1,2,0.614,appropriate,0,0.237,208.3,205.5,215.2,3.72,7.16,6.45,1,0,0,0,0,0,0,0.483,0.62,0.534
293,4,AS-IS,15-17,0,0,0,1,10,12,3.69,45.8,2,3,0.525,appropriate,0,0.283,347.0,209.1,347.0,3.24,2.43,2.09,0,0,1,0,0,0,0,0.483,0.62,0.534
293,5,AS-IS,15-17,0,0,0,0,32,97,8.47,159.5,0,1,0.766,appropriate,0,0.1,205.3,196.6,227.6,3.96,7.14,5.73,2,0,4,0,0,0,0,0.483,0.62,0.534
293,6,AS-IS,15-17,0,0,0,0,41,114,9.16,159.2,0,1,0.62,appropriate,0,0.111,209.6,180.2,285.0,3.91,7.71,6.67,2,0,2,2,0,0,0,0.483,0.62,0.534
293,7,AS-IS,15-17,0,0,0,0,28,89,8.77,103.4,4,1,0.723,appropriate,0,0.117,205.5,209.7,194.8,3.41,6.19,5.09,3,0,0,3,0,0,1,0.483,0.62,0.534
293,8,AS-IS,15-17,0,0,0,0,29,91,8.41,124.2,2,1,0.708,appropriate,0,0.041,194.9,183.0,225.3,3.25,6.05,5.84,0,0,3,0,0,0,0,0.483,0.62,0.534
293,9,AS-IS,15-17,0,0,0,0,27,73,7.51,151.0,2,2,0.655,appropriate,0,0.157,207.5,186.2,262.0,3.55,6.14,5.03,3,0,1,2,1,0,0,0.483,0.62,0.534
293,10,AS-IS,15-17,0,0,0,0,26,86,7.23,122.1,2,3,0.461,appropriate,0,0.3,230.6,211.9,278.5,3.53,5.87,5.23,4,0,3,1,0,0,1,0.483,0.62,0.534
293,11,AS-IS,15-17,0,0,0,0,35,104,7.93,137.4,0,1,0.632,appropriate,0,0.11,216.9,204.0,249.8,3.74,7.0,4.97,3,0,0,1,0,0,0,0.483,0.62,0.534
293,12,AS-IS,15-17,0,0,0,0,33,107,8.76,166.5,1,2,0.586,appropriate,0,0.159,243.2,246.3,235.2,3.68,6.72,6.55,1,0,6,0,0,0,0,0.483,0.62,0.534
293,13,AS-IS,15-17,0,0,0,0,27,89,7.92,149.3,0,3,0.461,appropriate,0,0.3,239.3,227.8,268.9,3.28,6.35,5.18,3,0,0,0,0,0,0,0.483,0.62,0.534
293,14,AS-IS,15-17,0,0,0,0,37,112,9.21,216.4,0,2,0.676,appropriate,0,0.175,247.4,251.4,237.3,4.09,8.27,6.93,2,0,0,0,1,0,0,0.483,0.62,0.534
293,15,AS-IS,15-17,0,0,0,0,32,85,7.58,131.4,0,1,0.757,appropriate,0,0.095,250.4,258.5,229.9,2.64,6.52,5.18,0,0,3,1,0,0,0,0.483,0.62,0.534
294,1,AS-IS,13-14,0,0,0,0,55,140,10.0,204.7,0,2,0.438,overreliance,1,0.184,243.2,233.8,301.3,1.98,8.72,7.73,2,0,2,3,0,0,0,0.887,0.52,0.99
294,2,AS-IS,13-14,0,0,0,0,52,140,10.0,173.7,0,3,0.347,overreliance,1,0.3,262.7,253.0,322.4,2.39,8.24,6.88,1,0,2,0,0,0,2,0.887,0.52,0.99
294,3,AS-IS,13-14,0,0,0,0,49,140,10.0,168.7,0,1,0.66,appropriate,0,0.056,266.8,257.7,322.7,2.5,8.27,6.82,0,0,1,4,0,0,1,0.887,0.52,0.99
294,4,AS-IS,13-14,0,0,0,0,55,140,10.0,137.2,0,3,0.244,overreliance,1,0.288,308.5,304.6,332.5,1.75,8.16,6.46,4,1,2,0,1,1,0,0.887,0.52,0.99
294,5,AS-IS,13-14,0,0,0,0,55,140,10.0,165.0,0,1,0.518,appropriate,0,0.088,243.0,234.1,297.7,2.97,7.74,7.01,0,1,1,2,0,0,0,0.887,0.52,0.99
294,6,AS-IS,13-14,0,0,0,0,55,140,10.0,194.5,2,2,0.591,appropriate,0,0.204,214.4,201.9,291.9,3.36,7.86,6.15,2,0,1,3,1,0,0,0.887,0.52,0.99
294,7,AS-IS,13-14,0,0,0,1,8,39,6.0,111.5,1,2,0.498,appropriate,0,0.232,293.4,223.7,293.4,1.8,5.56,4.28,1,1,1,0,0,0,0,0.887,0.52,0.99
294,8,AS-IS,13-14,0,0,0,0,46,138,10.0,196.2,0,3,0.336,overreliance,1,0.3,266.8,260.7,304.0,3.22,8.41,6.67,5,1,4,4,1,0,0,0.887,0.52,0.99
294,9,AS-IS,13-14,0,0,0,0,37,131,10.0,225.9,1,2,0.508,appropriate,0,0.141,256.4,250.2,294.8,2.74,9.17,7.69,4,0,3,0,1,0,0,0.887,0.52,0.99
294,10,AS-IS,13-14,0,0,0,0,48,140,10.0,138.2,0,2,0.386,overreliance,1,0.166,255.1,255.4,252.9,2.54,7.62,6.15,1,1,1,3,0,0,1,0.887,0.52,0.99
294,11,AS-IS,13-14,0,0,0,0,55,140,10.0,215.3,0,2,0.463,appropriate,0,0.194,243.0,226.8,342.6,2.97,8.79,7.4,1,0,1,1,0,0,0,0.887,0.52,0.99
294,12,AS-IS,13-14,0,0,0,0,53,140,10.0,188.5,3,1,0.657,appropriate,0,0.113,250.0,240.3,310.1,3.24,7.88,6.73,4,0,1,1,1,1,0,0.887,0.52,0.99
294,13,AS-IS,13-14,0,0,0,0,50,140,10.0,175.7,0,2,0.445,overreliance,1,0.16,240.8,232.8,290.3,2.86,8.27,6.41,2,0,2,0,0,1,0,0.887,0.52,0.99
294,14,AS-IS,13-14,0,0,0,0,55,140,10.0,215.6,0,2,0.397,overreliance,0,0.202,248.8,236.4,325.0,2.17,9.02,7.46,1,1,1,4,1,0,1,0.887,0.52,0.99
294,15,AS-IS,13-14,0,0,0,0,53,140,10.0,189.1,0,2,0.431,overreliance,1,0.196,275.0,272.0,293.5,3.05,8.37,6.95,1,1,1,0,0,0,0,0.887,0.52,0.99
295,1,AS-IS,15-17,0,0,0,0,49,140,10.0,168.4,0,2,0.563,appropriate,0,0.252,240.8,222.1,305.9,2.79,8.52,6.77,1,0,2,1,0,0,0,0.649,0.697,0.719
295,2,AS-IS,15-17,0,0,0,0,49,140,9.92,159.6,0,2,0.503,appropriate,0,0.195,258.4,251.2,283.7,2.72,7.91,5.71,2,0,0,2,0,0,1,0.649,0.697,0.719
295,3,AS-IS,15-17,0,0,0,1,6,27,4.86,98.7,1,1,0.696,appropriate,0,0.085,260.2,222.9,260.2,3.65,4.27,3.55,0,0,0,0,0,0,0,0.649,0.697,0.719
295,4,AS-IS,15-17,0,0,0,0,38,140,10.0,184.0,0,2,0.434,appropriate,0,0.195,239.9,237.9,247.0,2.43,8.49,6.56,1,0,2,1,1,0,1,0.649,0.697,0.719
